Temperature for Cap.30 (°C),Ratio 350 nm / 330 nm for Cap.30 ,Temperature for Cap.30 (°C),350 nm for Cap.30 ,Temperature for Cap.30 (°C),330 nm for Cap.30 ,Temperature for Cap.31 (°C),Ratio 350 nm / 330 nm for Cap.31 ,Temperature for Cap.31 (°C),350 nm for Cap.31 ,Temperature for Cap.31 (°C),330 nm for Cap.31 ,Temperature for Cap.32 (°C),Ratio 350 nm / 330 nm for Cap.32 ,Temperature for Cap.32 (°C),350 nm for Cap.32 ,Temperature for Cap.32 (°C),330 nm for Cap.32 ,Temperature for Cap.34 (°C),Ratio 350 nm / 330 nm for Cap.34 ,Temperature for Cap.34 (°C),350 nm for Cap.34 ,Temperature for Cap.34 (°C),330 nm for Cap.34 ,Temperature for Cap.35 (°C),Ratio 350 nm / 330 nm for Cap.35 ,Temperature for Cap.35 (°C),350 nm for Cap.35 ,Temperature for Cap.35 (°C),330 nm for Cap.35 ,Temperature for Cap.36 (°C),Ratio 350 nm / 330 nm for Cap.36 ,Temperature for Cap.36 (°C),350 nm for Cap.36 ,Temperature for Cap.36 (°C),330 nm for Cap.36 
86.2368,1.0322,86.2368,501.0500,86.2368,485.4093,86.2347,0.9057,86.2347,850.8477,86.2347,939.4774,86.2327,0.8485,86.2327,1338.7766,86.2327,1577.7281,86.2285,1.2533,86.2285,471.9926,86.2285,376.5897,86.2265,1.2202,86.2265,705.6694,86.2265,578.3073,86.2244,1.2051,86.2244,1115.4086,86.2244,925.5458
86.4349,1.0266,86.4349,499.3084,86.4349,486.3665,86.4369,0.9073,86.4369,850.2103,86.4369,937.1285,86.4390,0.8501,86.4390,1339.3596,86.4390,1575.5950,86.4431,1.2443,86.4431,470.8983,86.4431,378.4576,86.4451,1.2215,86.4451,703.9147,86.4451,576.2676,86.4472,1.2066,86.4472,1112.6432,86.4472,922.1364
86.4769,1.0335,86.4769,502.3186,86.4769,486.0198,86.4748,0.9104,86.4748,847.6961,86.4748,931.0861,86.4728,0.8502,86.4728,1328.0986,86.4728,1562.0638,86.4687,1.2461,86.4687,472.1566,86.4687,378.9062,86.4666,1.2212,86.4666,700.7702,86.4666,573.8391,86.4646,1.1988,86.4646,1107.0262,86.4646,923.4077
86.6738,1.0299,86.6738,498.2385,86.6738,483.7534,86.6759,0.9064,86.6759,845.2392,86.6759,932.5101,86.6779,0.8485,86.6779,1326.5461,86.6779,1563.4313,86.6820,1.2450,86.6820,470.7261,86.6820,378.1077,86.6840,1.2136,86.6840,698.5334,86.6840,575.6044,86.6861,1.2074,86.6861,1106.1088,86.6861,916.0839
86.7124,1.0325,86.7124,499.0417,86.7124,483.3210,86.7103,0.9068,86.7103,838.3545,86.7103,924.5260,86.7082,0.8515,86.7082,1315.8940,86.7082,1545.4698,86.7041,1.2483,86.7041,471.7083,86.7041,377.8900,86.7020,1.2168,86.7020,697.4476,86.7020,573.1605,86.7000,1.2052,86.7000,1105.9086,86.7000,917.6218
86.9133,1.0316,86.9133,496.5107,86.9133,481.3140,86.9154,0.9043,86.9154,836.8398,86.9154,925.3625,86.9175,0.8504,86.9175,1317.4886,86.9175,1549.2822,86.9216,1.2454,86.9216,469.1479,86.9216,376.7043,86.9237,1.2248,86.9237,698.2211,86.9237,570.0466,86.9258,1.2080,86.9258,1101.9774,86.9258,912.2249
86.9555,1.0332,86.9555,493.4076,86.9555,477.5445,86.9534,0.9080,86.9534,834.6719,86.9534,919.2317,86.9514,0.8500,86.9514,1309.8524,86.9514,1540.9607,86.9473,1.2477,86.9473,470.0927,86.9473,376.7818,86.9452,1.2180,86.9452,695.9496,86.9452,571.3912,86.9432,1.2070,86.9432,1100.8914,86.9432,912.0903
87.1539,1.0356,87.1539,494.4171,87.1539,477.4216,87.1560,0.9122,87.1560,834.5749,87.1560,914.9379,87.1580,0.8511,87.1580,1306.4674,87.1580,1535.0427,87.1621,1.2444,87.1621,469.1019,87.1621,376.9741,87.1641,1.2182,87.1641,694.9141,87.1641,570.4362,87.1662,1.1999,87.1662,1095.3060,87.1662,912.8235
87.1950,1.0393,87.1950,493.8614,87.1950,475.1834,87.1929,0.9141,87.1929,833.8734,87.1929,912.2563,87.1908,0.8512,87.1908,1299.5693,87.1908,1526.7063,87.1866,1.2472,87.1866,467.6058,87.1866,374.9252,87.1846,1.2269,87.1846,696.1057,87.1846,567.3605,87.1825,1.2055,87.1825,1098.7562,87.1825,911.4453
87.3931,1.0342,87.3931,492.0253,87.3931,475.7509,87.3951,0.9075,87.3951,825.9592,87.3951,910.1256,87.3971,0.8534,87.3971,1298.8622,87.3971,1521.9883,87.4012,1.2591,87.4012,470.1856,87.4012,373.4227,87.4032,1.2190,87.4032,689.9540,87.4032,565.9826,87.4052,1.2108,87.4052,1093.3463,87.4052,903.0062
87.4334,1.0357,87.4334,488.9609,87.4334,472.1028,87.4313,0.9126,87.4313,825.7758,87.4313,904.8786,87.4292,0.8523,87.4292,1287.9661,87.4292,1511.2295,87.4250,1.2460,87.4250,467.2147,87.4250,374.9622,87.4229,1.2247,87.4229,691.7297,87.4229,564.8176,87.4208,1.2046,87.4208,1091.7477,87.4208,906.2878
87.6311,1.0381,87.6311,488.8536,87.6311,470.9215,87.6331,0.9080,87.6331,820.2991,87.6331,903.4300,87.6351,0.8492,87.6351,1285.8688,87.6351,1514.1998,87.6392,1.2563,87.6392,467.0234,87.6392,371.7390,87.6413,1.2270,87.6413,689.5186,87.6413,561.9484,87.6433,1.2063,87.6433,1087.4775,87.6433,901.5033
87.6734,1.0379,87.6734,487.7771,87.6734,469.9507,87.6713,0.9146,87.6713,822.0162,87.6713,898.7574,87.6692,0.8523,87.6692,1279.3796,87.6692,1501.1593,87.6651,1.2418,87.6651,463.9139,87.6651,373.5796,87.6630,1.2236,87.6630,686.8102,87.6630,561.3168,87.6609,1.2022,87.6609,1084.6036,87.6609,902.2153
87.8711,1.0412,87.8711,489.5283,87.8711,470.1659,87.8732,0.9105,87.8732,818.9359,87.8732,899.4646,87.8753,0.8552,87.8753,1280.6292,87.8753,1497.4561,87.8794,1.2461,87.8794,464.8166,87.8794,373.0254,87.8815,1.2219,87.8815,686.1880,87.8815,561.5605,87.8835,1.1982,87.8835,1080.3258,87.8835,901.5887
87.9128,1.0349,87.9128,486.1437,87.9128,469.7274,87.9108,0.9127,87.9108,813.8699,87.9108,891.6986,87.9087,0.8540,87.9087,1273.0488,87.9087,1490.7136,87.9046,1.2443,87.9046,464.3618,87.9046,373.1762,87.9026,1.2234,87.9026,686.0910,87.9026,560.8048,87.9005,1.2094,87.9005,1084.7455,87.9005,896.9409
88.1109,1.0378,88.1109,485.6620,88.1109,467.9701,88.1129,0.9160,88.1129,814.4875,88.1129,889.1706,88.1150,0.8554,88.1150,1269.8368,88.1150,1484.4270,88.1191,1.2537,88.1191,464.1041,88.1191,370.1756,88.1212,1.2193,88.1212,682.0137,88.1212,559.3279,88.1233,1.2050,88.1233,1076.0057,88.1233,892.9407
88.1524,1.0403,88.1524,484.5754,88.1524,465.8105,88.1504,0.9144,88.1504,809.1796,88.1504,884.9456,88.1484,0.8537,88.1484,1262.7759,88.1484,1479.2203,88.1443,1.2555,88.1443,464.7374,88.1443,370.1481,88.1423,1.2170,88.1423,682.3519,88.1423,560.6900,88.1403,1.2136,88.1403,1080.6113,88.1403,890.4017
88.3528,1.0404,88.3528,484.0897,88.3528,465.2785,88.3549,0.9171,88.3549,812.1288,88.3549,885.5369,88.3569,0.8550,88.3569,1258.6583,88.3569,1472.1772,88.3610,1.2371,88.3610,461.1114,88.3610,372.7298,88.3630,1.2257,88.3630,681.3263,88.3630,555.8451,88.3650,1.2043,88.3650,1074.0374,88.3650,891.8223
88.3914,1.0413,88.3914,482.4585,88.3914,463.3275,88.3893,0.9136,88.3893,804.2986,88.3893,880.3976,88.3873,0.8562,88.3873,1254.8038,88.3873,1465.6130,88.3831,1.2461,88.3831,460.4922,88.3831,369.5483,88.3811,1.2257,88.3811,680.5115,88.3811,555.2219,88.3790,1.2109,88.3790,1074.8788,88.3790,887.6968
88.5931,1.0404,88.5931,481.7281,88.5931,463.0189,88.5952,0.9162,88.5952,804.2145,88.5952,877.7366,88.5973,0.8552,88.5973,1252.1865,88.5973,1464.2275,88.6014,1.2437,88.6014,461.3041,88.6014,370.9081,88.6035,1.2165,88.6035,678.6714,88.6035,557.8788,88.6056,1.2032,88.6056,1069.5251,88.6056,888.9273
88.6348,1.0401,88.6348,479.6538,88.6348,461.1640,88.6327,0.9196,88.6327,800.9847,88.6327,870.9772,88.6307,0.8532,88.6307,1243.2809,88.6307,1457.2819,88.6266,1.2478,88.6266,460.4586,88.6266,369.0110,88.6245,1.2201,88.6245,676.4464,88.6245,554.4209,88.6225,1.2057,88.6225,1066.8787,88.6225,884.8982
88.8326,1.0453,88.8326,483.0120,88.8326,462.0930,88.8347,0.9150,88.8347,797.2261,88.8347,871.2540,88.8368,0.8558,88.8368,1240.4041,88.8368,1449.4445,88.8409,1.2542,88.8409,461.5539,88.8409,368.0082,88.8430,1.2214,88.8430,674.1020,88.8430,551.9315,88.8450,1.2079,88.8450,1063.5847,88.8450,880.5242
88.8729,1.0459,88.8729,478.0931,88.8729,457.0913,88.8708,0.9177,88.8708,794.6595,88.8708,865.9031,88.8687,0.8549,88.8687,1234.6847,88.8687,1444.2063,88.8645,1.2451,88.8645,459.7584,88.8645,369.2564,88.8625,1.2153,88.8625,672.6956,88.8625,553.5091,88.8604,1.2106,88.8604,1064.3967,88.8604,879.2431
89.0720,1.0417,89.0720,478.2251,89.0720,459.1034,89.0741,0.9159,89.0741,792.0200,89.0741,864.7184,89.0762,0.8555,89.0762,1233.1187,89.0762,1441.3831,89.0804,1.2510,89.0804,459.2885,89.0804,367.1306,89.0825,1.2232,89.0825,672.9979,89.0825,550.2136,89.0846,1.2102,89.0846,1061.7670,89.0846,877.3266
89.1123,1.0469,89.1123,477.4035,89.1123,456.0295,89.1103,0.9196,89.1103,789.3284,89.1103,858.3125,89.1082,0.8572,89.1082,1224.5900,89.1082,1428.6709,89.1041,1.2489,89.1041,458.0712,89.1041,366.7651,89.1021,1.2177,89.1021,670.5432,89.1021,550.6852,89.1000,1.2088,89.1000,1059.0295,89.1000,876.1083
89.3112,1.0434,89.3112,475.8807,89.3112,456.0762,89.3132,0.9207,89.3132,789.5557,89.3132,857.5532,89.3153,0.8571,89.3153,1222.2662,89.3153,1425.9823,89.3195,1.2568,89.3195,458.1008,89.3195,364.4852,89.3216,1.2283,89.3216,671.5771,89.3216,546.7568,89.3237,1.2116,89.3237,1057.2198,89.3237,872.6069
89.3526,1.0421,89.3526,473.6761,89.3526,454.5263,89.3505,0.9228,89.3505,786.6683,89.3505,852.4697,89.3485,0.8569,89.3485,1215.8374,89.3485,1418.8987,89.3444,1.2462,89.3444,455.2680,89.3444,365.3342,89.3424,1.2227,89.3424,669.3174,89.3424,547.4117,89.3403,1.2110,89.3403,1056.6859,89.3403,872.6006
89.5483,1.0455,89.5483,473.7163,89.5483,453.1128,89.5503,0.9197,89.5503,782.9657,89.5503,851.3231,89.5523,0.8593,89.5523,1217.0831,89.5523,1416.3950,89.5564,1.2438,89.5564,454.5590,89.5564,365.4652,89.5584,1.2232,89.5584,669.2554,89.5584,547.1183,89.5604,1.2118,89.5604,1053.1930,89.5604,869.1163
89.5914,1.0480,89.5914,472.0944,89.5914,450.4593,89.5894,0.9236,89.5894,781.9470,89.5894,846.6499,89.5873,0.8573,89.5873,1209.3550,89.5873,1410.6599,89.5832,1.2546,89.5832,455.5641,89.5832,363.1199,89.5812,1.2198,89.5812,665.5023,89.5812,545.5831,89.5791,1.2038,89.5791,1047.9172,89.5791,870.4800
89.7899,1.0483,89.7899,472.2754,89.7899,450.5066,89.7920,0.9193,89.7920,779.0050,89.7920,847.3433,89.7941,0.8597,89.7941,1206.8352,89.7941,1403.7506,89.7983,1.2454,89.7983,454.1876,89.7983,364.6872,89.8005,1.2225,89.8005,666.0280,89.8005,544.8028,89.8026,1.2076,89.8026,1045.1064,89.8026,865.4497
89.8317,1.0540,89.8317,470.9619,89.8317,446.8463,89.8296,0.9193,89.8296,773.6993,89.8296,841.5851,89.8276,0.8591,89.8276,1200.5459,89.8276,1397.4271,89.8235,1.2509,89.8235,454.2823,89.8235,363.1786,89.8214,1.2278,89.8214,665.6195,89.8214,542.1358,89.8194,1.2062,89.8194,1043.3805,89.8194,864.9954
90.0287,1.0462,90.0287,468.0586,90.0287,447.3759,90.0308,0.9228,90.0308,774.2649,90.0308,839.0085,90.0328,0.8596,90.0328,1196.2493,90.0328,1391.6223,90.0370,1.2528,90.0370,452.5852,90.0370,361.2556,90.0390,1.2220,90.0390,663.5939,90.0390,543.0397,90.0411,1.2122,90.0411,1045.8922,90.0411,862.8041
90.0706,1.0522,90.0706,469.2647,90.0706,445.9967,90.0686,0.9207,90.0686,768.8659,90.0686,835.0598,90.0667,0.8586,90.0667,1188.3384,90.0667,1384.0753,90.0628,1.2482,90.0628,452.3363,90.0628,362.3872,90.0609,1.2212,90.0609,660.1629,90.0609,540.5922,90.0590,1.2063,90.0590,1040.5868,90.0590,862.6150
90.2682,1.0432,90.2682,467.2433,90.2682,447.8740,90.2703,0.9224,90.2703,768.6455,90.2703,833.2858,90.2724,0.8626,90.2724,1191.1609,90.2724,1380.9563,90.2765,1.2499,90.2765,451.2598,90.2765,361.0275,90.2786,1.2220,90.2786,657.4352,90.2786,537.9815,90.2807,1.2101,90.2807,1038.2389,90.2807,857.9629
90.3095,1.0553,90.3095,467.2962,90.3095,442.8132,90.3074,0.9251,90.3074,765.6938,90.3074,827.6443,90.3053,0.8595,90.3053,1181.2548,90.3053,1374.3984,90.3012,1.2528,90.3012,450.7716,90.3012,359.8109,90.2992,1.2223,90.2992,659.0064,90.2992,539.1716,90.2971,1.2136,90.2971,1037.4418,90.2971,854.8521
90.5077,1.0542,90.5077,467.5268,90.5077,443.4847,90.5097,0.9255,90.5097,764.9951,90.5097,826.6125,90.5117,0.8623,90.5117,1181.6084,90.5117,1370.3766,90.5158,1.2452,90.5158,450.0263,90.5158,361.3976,90.5178,1.2221,90.5178,657.6682,90.5178,538.1493,90.5198,1.2008,90.5198,1029.9656,90.5198,857.7125
90.5494,1.0613,90.5494,467.4227,90.5494,440.4142,90.5473,0.9250,90.5473,762.4142,90.5473,824.1880,90.5452,0.8616,90.5452,1174.1871,90.5452,1362.8556,90.5411,1.2482,90.5411,449.3101,90.5411,359.9601,90.5390,1.2255,90.5390,658.8157,90.5390,537.5715,90.5369,1.2131,90.5369,1036.0887,90.5369,854.0684
90.7463,1.0550,90.7463,466.0231,90.7463,441.7387,90.7484,0.9278,90.7484,762.5378,90.7484,821.9216,90.7504,0.8611,90.7504,1171.9534,90.7504,1360.9331,90.7545,1.2484,90.7545,448.0662,90.7545,358.9085,90.7565,1.2237,90.7565,656.3450,90.7565,536.3776,90.7586,1.2086,90.7586,1028.2817,90.7586,850.7789
90.7887,1.0611,90.7887,463.0467,90.7887,436.3962,90.7866,0.9280,90.7866,757.6075,90.7866,816.3867,90.7845,0.8606,90.7845,1165.1001,90.7845,1353.8879,90.7804,1.2517,90.7804,449.4308,90.7804,359.0443,90.7784,1.2303,90.7784,656.2935,90.7784,533.4530,90.7763,1.2094,90.7763,1028.4089,90.7763,850.3238
90.9858,1.0505,90.9858,462.1764,90.9858,439.9557,90.9878,0.9281,90.9878,756.9822,90.9878,815.6291,90.9899,0.8623,90.9899,1163.7448,90.9899,1349.5698,90.9940,1.2505,90.9940,447.8889,90.9940,358.1691,90.9961,1.2231,90.9961,652.6186,90.9961,533.5978,90.9981,1.2055,90.9981,1022.1765,90.9981,847.9379
91.0284,1.0513,91.0284,459.6028,91.0284,437.1821,91.0263,0.9300,91.0263,752.4681,91.0263,809.1467,91.0243,0.8649,91.0243,1158.8467,91.0243,1339.8136,91.0202,1.2525,91.0202,447.1532,91.0202,357.0019,91.0181,1.2286,91.0181,652.8683,91.0181,531.3927,91.0161,1.2079,91.0161,1023.1600,91.0161,847.0426
91.2257,1.0566,91.2257,460.6770,91.2257,435.9804,91.2277,0.9303,91.2277,751.0724,91.2277,807.3141,91.2298,0.8636,91.2298,1156.3064,91.2298,1338.8998,91.2338,1.2572,91.2338,447.1979,91.2338,355.7209,91.2359,1.2192,91.2359,648.4568,91.2359,531.8733,91.2379,1.2149,91.2379,1020.6769,91.2379,840.1288
91.2642,1.0567,91.2642,459.3822,91.2642,434.7188,91.2621,0.9312,91.2621,747.7391,91.2621,803.0109,91.2601,0.8666,91.2601,1150.1970,91.2601,1327.3088,91.2560,1.2501,91.2560,446.2367,91.2560,356.9591,91.2539,1.2247,91.2539,650.3125,91.2539,530.9990,91.2519,1.2085,91.2519,1019.4319,91.2519,843.5612
91.4623,1.0571,91.4623,459.7390,91.4623,434.8909,91.4643,0.9294,91.4643,743.6716,91.4643,800.1969,91.4663,0.8653,91.4663,1147.7069,91.4663,1326.4038,91.4703,1.2491,91.4703,445.7777,91.4703,356.8724,91.4722,1.2273,91.4722,647.3450,91.4722,527.4528,91.4742,1.2052,91.4742,1013.0291,91.4742,840.5721
91.5027,1.0581,91.5027,458.4934,91.5027,433.3044,91.5007,0.9275,91.5007,741.1682,91.5007,799.0928,91.4986,0.8632,91.4986,1140.3988,91.4986,1321.1017,91.4945,1.2560,91.4945,445.6183,91.4945,354.7911,91.4925,1.2224,91.4925,645.3632,91.4925,527.9305,91.4904,1.2100,91.4904,1015.9951,91.4904,839.6706
91.7010,1.0593,91.7010,456.2246,91.7010,430.6836,91.7029,0.9306,91.7029,742.2043,91.7029,797.5959,91.7049,0.8663,91.7049,1140.0172,91.7049,1316.0332,91.7089,1.2553,91.7089,444.0688,91.7089,353.7513,91.7108,1.2240,91.7108,644.7891,91.7108,526.7859,91.7128,1.2107,91.7128,1011.5079,91.7128,835.4620
91.7422,1.0595,91.7422,455.8311,91.7422,430.2498,91.7402,0.9274,91.7402,735.7068,91.7402,793.2673,91.7382,0.8659,91.7382,1134.8951,91.7382,1310.6135,91.7341,1.2531,91.7341,443.1047,91.7341,353.6109,91.7321,1.2276,91.7321,646.5426,91.7321,526.6778,91.7300,1.2090,91.7300,1009.5719,91.7300,835.0449
91.9414,1.0644,91.9414,455.9954,91.9414,428.3885,91.9434,0.9338,91.9434,738.9164,91.9434,791.3229,91.9454,0.8681,91.9454,1132.6783,91.9454,1304.8309,91.9495,1.2566,91.9495,444.2638,91.9495,353.5534,91.9515,1.2272,91.9515,644.9056,91.9515,525.5214,91.9535,1.2114,91.9535,1006.5538,91.9535,830.9125
91.9846,1.0590,91.9846,454.0609,91.9846,428.7754,91.9826,0.9356,91.9826,736.7029,91.9826,787.4354,91.9807,0.8698,91.9807,1124.6365,91.9807,1292.9213,91.9767,1.2542,91.9767,444.1501,91.9767,354.1164,91.9747,1.2225,91.9747,642.3324,91.9747,525.4447,91.9728,1.2068,91.9728,1002.8025,91.9728,830.9713
92.1835,1.0645,92.1835,454.7795,92.1835,427.2292,92.1856,0.9361,92.1856,733.3692,92.1856,783.4489,92.1877,0.8649,92.1877,1122.2577,92.1877,1297.4910,92.1919,1.2555,92.1919,442.6526,92.1919,352.5810,92.1940,1.2250,92.1940,640.9457,92.1940,523.2126,92.1961,1.2122,92.1961,1002.6700,92.1961,827.1700
92.2252,1.0634,92.2252,452.0351,92.2252,425.0801,92.2232,0.9362,92.2232,731.3082,92.2232,781.1467,92.2211,0.8664,92.2211,1116.5850,92.2211,1288.8075,92.2170,1.2488,92.2170,441.3060,92.2170,353.3835,92.2150,1.2299,92.2150,640.0859,92.2150,520.4335,92.2129,1.2120,92.2129,997.7998,92.2129,823.2582
92.4218,1.0625,92.4218,451.6171,92.4218,425.0591,92.4239,0.9310,92.4239,729.2890,92.4239,783.3595,92.4259,0.8688,92.4259,1116.4325,92.4259,1284.9612,92.4300,1.2527,92.4300,440.2785,92.4300,351.4760,92.4320,1.2235,92.4320,637.6647,92.4320,521.1617,92.4341,1.2081,92.4341,996.7921,92.4341,825.1078
92.4630,1.0612,92.4630,449.7370,92.4630,423.8073,92.4609,0.9383,92.4609,726.4990,92.4609,774.2308,92.4589,0.8708,92.4589,1111.7423,92.4589,1276.7548,92.4548,1.2565,92.4548,442.2437,92.4548,351.9696,92.4527,1.2261,92.4527,637.6093,92.4527,520.0513,92.4506,1.2164,92.4506,998.5067,92.4506,820.8615
92.6615,1.0658,92.6615,450.3675,92.6615,422.5657,92.6635,0.9341,92.6635,726.4063,92.6635,777.6335,92.6655,0.8700,92.6655,1106.2025,92.6655,1271.4346,92.6696,1.2525,92.6696,439.6371,92.6696,351.0071,92.6716,1.2200,92.6716,633.9589,92.6716,519.6561,92.6736,1.2108,92.6736,992.7216,92.6736,819.8620
92.7026,1.0644,92.7026,448.5999,92.7026,421.4542,92.7006,0.9299,92.7006,721.8478,92.7006,776.2979,92.6985,0.8706,92.6985,1101.3417,92.6985,1265.0857,92.6944,1.2489,92.6944,439.7238,92.6944,352.0822,92.6924,1.2303,92.6924,636.7107,92.6924,517.5290,92.6903,1.2129,92.6903,992.4494,92.6903,818.2496
92.9015,1.0654,92.9015,449.0840,92.9015,421.5183,92.9035,0.9353,92.9035,719.2514,92.9035,769.0400,92.9056,0.8647,92.9056,1096.8156,92.9056,1268.3680,92.9097,1.2499,92.9097,437.7058,92.9097,350.1920,92.9118,1.2243,92.9118,633.1336,92.9118,517.1488,92.9138,1.2126,92.9138,990.0729,92.9138,816.4568
92.9417,1.0706,92.9417,447.5985,92.9417,418.0993,92.9396,0.9334,92.9396,715.8326,92.9396,766.8768,92.9376,0.8730,92.9376,1096.1882,92.9376,1255.6954,92.9335,1.2504,92.9335,437.5146,92.9335,349.9017,92.9314,1.2239,92.9314,631.5411,92.9314,516.0003,92.9293,1.2132,92.9293,989.4025,92.9293,815.5020
93.1409,1.0651,93.1409,445.6996,93.1409,418.4600,93.1429,0.9359,93.1429,715.8538,93.1429,764.8668,93.1450,0.8701,93.1450,1090.9104,93.1450,1253.8058,93.1491,1.2531,93.1491,437.8624,93.1491,349.4266,93.1512,1.2208,93.1512,630.3779,93.1512,516.3622,93.1533,1.2075,93.1533,985.5229,93.1533,816.1791
93.1819,1.0684,93.1819,445.2955,93.1819,416.7953,93.1799,0.9398,93.1799,714.9171,93.1799,760.6964,93.1779,0.8717,93.1779,1084.9282,93.1779,1244.6360,93.1739,1.2517,93.1739,436.2791,93.1739,348.5506,93.1719,1.2300,93.1719,631.4196,93.1719,513.3541,93.1699,1.2134,93.1699,983.6202,93.1699,810.6536
93.3804,1.0651,93.3804,445.3085,93.3804,418.0834,93.3824,0.9339,93.3824,711.1885,93.3824,761.5234,93.3845,0.8725,93.3845,1082.4740,93.3845,1240.6495,93.3885,1.2519,93.3885,436.7154,93.3885,348.8507,93.3906,1.2249,93.3906,629.0308,93.3906,513.5168,93.3926,1.2100,93.3926,983.7523,93.3926,813.0320
93.4219,1.0607,93.4219,441.7052,93.4219,416.4281,93.4199,0.9389,93.4199,708.8718,93.4199,754.9860,93.4179,0.8736,93.4179,1078.0300,93.4179,1234.0181,93.4139,1.2592,93.4139,436.0803,93.4139,346.3174,93.4119,1.2314,93.4119,630.5050,93.4119,512.0349,93.4099,1.2149,93.4099,981.7283,93.4099,808.0726
93.6177,1.0686,93.6177,443.0927,93.6177,414.6549,93.6198,0.9381,93.6198,706.9614,93.6198,753.6198,93.6219,0.8728,93.6219,1074.9456,93.6219,1231.5442,93.6261,1.2543,93.6261,435.9411,93.6261,347.5652,93.6282,1.2220,93.6282,627.5311,93.6282,513.5122,93.6303,1.2093,93.6303,974.9100,93.6303,806.2059
93.6586,1.0685,93.6586,439.8681,93.6586,411.6795,93.6565,0.9388,93.6565,704.7750,93.6565,750.7472,93.6545,0.8723,93.6545,1070.8376,93.6545,1227.6450,93.6504,1.2545,93.6504,433.6716,93.6504,345.6819,93.6483,1.2226,93.6483,626.4697,93.6483,512.4209,93.6463,1.2118,93.6463,975.8413,93.6463,805.2861
93.8571,1.0669,93.8571,438.7820,93.8571,411.2804,93.8592,0.9351,93.8592,702.1770,93.8592,750.8867,93.8613,0.8731,93.8613,1068.2783,93.8613,1223.4832,93.8654,1.2514,93.8654,434.2912,93.8654,347.0495,93.8675,1.2240,93.8675,621.7216,93.8675,507.9337,93.8696,1.2091,93.8696,973.3460,93.8696,805.0172
93.8981,1.0743,93.8981,438.2468,93.8981,407.9375,93.8961,0.9449,93.8961,701.2117,93.8961,742.1063,93.8941,0.8766,93.8941,1063.6484,93.8941,1213.4460,93.8902,1.2610,93.8902,435.0958,93.8902,345.0289,93.8882,1.2251,93.8882,623.1780,93.8882,508.6887,93.8863,1.2093,93.8863,970.8097,93.8863,802.7663
94.0952,1.0638,94.0952,437.6088,94.0952,411.3559,94.0972,0.9445,94.0972,701.1619,94.0972,742.3828,94.0993,0.8698,94.0993,1056.4218,94.0993,1214.5195,94.1034,1.2557,94.1034,432.6704,94.1034,344.5553,94.1054,1.2270,94.1054,620.8675,94.1054,505.9991,94.1075,1.2100,94.1075,967.7724,94.1075,799.8430
94.1360,1.0692,94.1360,435.8840,94.1360,407.6746,94.1340,0.9465,94.1340,698.8152,94.1340,738.3043,94.1320,0.8745,94.1320,1055.5861,94.1320,1207.0914,94.1279,1.2442,94.1279,429.9407,94.1279,345.5476,94.1259,1.2250,94.1259,620.7728,94.1259,506.7601,94.1239,1.2097,94.1239,965.7656,94.1239,798.3249
94.3279,1.0763,94.3279,437.5870,94.3279,406.5674,94.3298,0.9467,94.3298,696.9207,94.3298,736.1791,94.3318,0.8756,94.3318,1053.0713,94.3318,1202.6978,94.3357,1.2577,94.3357,431.4224,94.3357,343.0209,94.3376,1.2204,94.3376,617.2781,94.3376,505.8138,94.3396,1.2098,94.3396,963.0939,94.3396,796.0462
94.3694,1.0677,94.3694,434.9521,94.3694,407.3684,94.3676,0.9443,94.3676,691.3514,94.3676,732.1058,94.3657,0.8747,94.3657,1046.2079,94.3657,1196.1294,94.3621,1.2499,94.3621,429.7447,94.3621,343.8160,94.3603,1.2328,94.3603,618.9749,94.3603,502.0964,94.3584,1.2113,94.3584,959.3842,94.3584,792.0165
94.5432,1.0697,94.5432,434.0189,94.5432,405.7278,94.5449,0.9423,94.5449,689.0893,94.5449,731.2795,94.5466,0.8742,94.5466,1047.0627,94.5466,1197.7168,94.5500,1.2460,94.5500,429.8748,94.5500,344.9903,94.5517,1.2217,94.5517,616.1042,94.5517,504.3081,94.5534,1.2140,94.5534,962.5818,94.5534,792.9305
94.5766,1.0690,94.5766,434.1140,94.5766,406.0790,94.5750,0.9453,94.5750,688.6749,94.5750,728.4914,94.5733,0.8788,94.5733,1043.2196,94.5733,1187.1005,94.5701,1.2567,94.5701,429.2706,94.5701,341.5947,94.5685,1.2209,94.5685,614.5302,94.5685,503.3373,94.5669,1.2131,94.5669,959.2309,94.5669,790.7279
94.7255,1.0736,94.7255,433.2704,94.7255,403.5633,94.7270,0.9431,94.7270,686.5651,94.7270,728.0049,94.7284,0.8760,94.7284,1038.7913,94.7284,1185.8002,94.7312,1.2500,94.7312,427.8506,94.7312,342.2904,94.7326,1.2278,94.7326,613.9680,94.7326,500.0498,94.7340,1.2107,94.7340,955.2320,94.7340,788.9756
94.7544,1.0755,94.7544,432.5222,94.7544,402.1479,94.7531,0.9490,94.7531,687.6977,94.7531,724.6583,94.7519,0.8800,94.7519,1036.8782,94.7519,1178.2640,94.7493,1.2580,94.7493,429.1619,94.7493,341.1579,94.7481,1.2304,94.7481,613.1808,94.7481,498.3466,94.7468,1.2147,94.7468,956.0736,94.7468,787.0552
